Instance,Terminal,Layer,X location,Y location,Voltage
ANTENNA__21555__A2,VGND,li1,276.9200,217.6000,0.000126
ANTENNA__21576__B,VGND,li1,160.5400,261.1200,0.000106
ANTENNA__21577__A2,VGND,li1,164.6800,255.6800,0.000080
ANTENNA__21608__B,VGND,li1,153.1800,217.6000,0.000091
ANTENNA__21609__A2,VGND,li1,162.3800,223.0400,0.000048
ANTENNA_fanout259_X,VGND,li1,290.7200,277.4400,0.000079
ANTENNA_fanout257_A,VGND,li1,385.4800,560.3200,0.000088
ANTENNA__21680__B,VGND,li1,402.9600,609.2800,0.000073
ANTENNA__21681__A2,VGND,li1,404.3400,603.8400,0.000092
ANTENNA__21638__B,VGND,li1,478.8600,641.9200,0.000042
ANTENNA__21639__A2,VGND,li1,481.6200,641.9200,0.000037
ANTENNA__21654__B,VGND,li1,568.1000,587.5200,0.000096
ANTENNA__21655__A2,VGND,li1,564.8800,587.5200,0.000100
ANTENNA__21678__B,VGND,li1,478.8600,636.4800,0.000034
ANTENNA__21679__A2,VGND,li1,476.1000,631.0400,0.000030
ANTENNA__21658__B,VGND,li1,522.5600,592.9600,0.000133
ANTENNA_fanout258_X,VGND,li1,390.0800,560.3200,0.000088
ANTENNA__21626__B,VGND,li1,397.4400,549.4400,0.000134
ANTENNA__21627__A2,VGND,li1,402.0400,544.0000,0.000223
ANTENNA__21646__B,VGND,li1,385.0200,554.8800,0.000206
ANTENNA__21647__A2,VGND,li1,389.6200,549.4400,0.000131
ANTENNA__21629__A2,VGND,li1,460.9200,631.0400,0.000048
ANTENNA__21628__B,VGND,li1,458.1600,636.4800,0.000061
ANTENNA__21662__B,VGND,li1,442.9800,641.9200,0.000090
ANTENNA__21663__A2,VGND,li1,446.6600,636.4800,0.000072
ANTENNA__21632__B,VGND,li1,442.5200,631.0400,0.000071
ANTENNA__21633__A2,VGND,li1,448.0400,631.0400,0.000064
ANTENNA_fanout257_X,VGND,li1,391.0000,560.3200,0.000088
ANTENNA__21657__A2,VGND,li1,161.9200,527.6800,0.000048
ANTENNA__21656__B,VGND,li1,158.2400,522.2400,0.000054
ANTENNA__21636__B,VGND,li1,253.0000,473.2800,0.000107
ANTENNA__21637__A2,VGND,li1,254.3800,467.8400,0.000199
ANTENNA_fanout255_A,VGND,li1,272.3200,609.2800,0.000099
ANTENNA__21649__A2,VGND,li1,317.8600,603.8400,0.000072
ANTENNA__21648__B,VGND,li1,319.7000,603.8400,0.000069
ANTENNA_fanout256_X,VGND,li1,260.3600,473.2800,0.000108
ANTENNA__21669__A2,VGND,li1,203.7800,620.1600,0.000209
ANTENNA__21668__B,VGND,li1,203.3200,625.6000,0.000127
ANTENNA__21640__B,VGND,li1,162.8400,641.9200,0.000042
ANTENNA__21641__A2,VGND,li1,165.1400,652.8000,0.000047
ANTENNA__21650__B,VGND,li1,170.6600,614.7200,0.000060
ANTENNA__21672__B,VGND,li1,167.4400,641.9200,0.000038
ANTENNA__21673__A2,VGND,li1,176.6400,641.9200,0.000028
ANTENNA__21651__A2,VGND,li1,168.8200,609.2800,0.000041
ANTENNA__21622__B,VGND,li1,279.2200,609.2800,0.000096
ANTENNA__21623__A2,VGND,li1,270.4800,614.7200,0.000112
ANTENNA_fanout255_X,VGND,li1,280.1400,609.2800,0.000095
ANTENNA__21666__B,VGND,li1,284.7400,369.9200,0.000123
ANTENNA__21667__A2,VGND,li1,278.7600,364.4800,0.000096
ANTENNA__21621__A2,VGND,li1,271.4000,228.4800,0.000132
ANTENNA_fanout251_A,VGND,li1,378.5800,293.7600,0.000149
ANTENNA_fanout253_A,VGND,li1,393.3000,299.2000,0.000229
ANTENNA_fanout254_X,VGND,li1,289.8000,369.9200,0.000117
ANTENNA__21676__B,VGND,li1,465.0600,250.2400,0.000126
ANTENNA__21677__A2,VGND,li1,464.1400,250.2400,0.000126
ANTENNA__21671__A2,VGND,li1,391.0000,299.2000,0.000230
ANTENNA_fanout252_A,VGND,li1,474.7200,277.4400,0.000057
ANTENNA__21644__B,VGND,li1,566.7200,320.9600,0.000080
ANTENNA__21645__A2,VGND,li1,568.1000,320.9600,0.000080
ANTENNA_fanout253_X,VGND,li1,393.7600,299.2000,0.000228
ANTENNA__21682__B,VGND,li1,485.3000,223.0400,0.000048
ANTENNA__21624__B,VGND,li1,519.3400,228.4800,0.000092
ANTENNA__21625__A2,VGND,li1,512.4400,228.4800,0.000084
ANTENNA__21631__A2,VGND,li1,494.5000,223.0400,0.000063
ANTENNA__21630__B,VGND,li1,501.8600,228.4800,0.000069
ANTENNA__21652__B,VGND,li1,479.7800,233.9200,0.000047
ANTENNA__21653__A2,VGND,li1,483.4600,228.4800,0.000050
ANTENNA__21661__A2,VGND,li1,481.1600,272.0000,0.000045
ANTENNA__21660__B,VGND,li1,475.1800,272.0000,0.000060
ANTENNA__21683__A2,VGND,li1,485.7600,217.6000,0.000046
ANTENNA_fanout252_X,VGND,li1,472.8800,277.4400,0.000060
ANTENNA__21664__B,VGND,li1,216.6600,228.4800,0.000117
ANTENNA__21665__A2,VGND,li1,213.4400,217.6000,0.000095
ANTENNA__21642__B,VGND,li1,251.1600,244.8000,0.000132
ANTENNA__21643__A2,VGND,li1,254.8400,239.3600,0.000231
ANTENNA__21674__B,VGND,li1,248.4000,282.8800,0.000156
ANTENNA__21675__A2,VGND,li1,242.4200,277.4400,0.000091
ANTENNA__21634__B,VGND,li1,157.7800,277.4400,0.000051
ANTENNA__21635__A2,VGND,li1,159.6200,277.4400,0.000050
ANTENNA__21620__B,VGND,li1,269.1000,217.6000,0.000131
ANTENNA__21670__B,VGND,li1,392.8400,299.2000,0.000229
ANTENNA_fanout251_X,VGND,li1,394.2200,299.2000,0.000228
ANTENNA_fanout245_A,VGND,li1,320.6200,277.4400,0.000055
ANTENNA__21687__A2,VGND,li1,323.3800,228.4800,0.000064
ANTENNA__21699__A2,VGND,li1,349.1400,620.1600,0.000153
ANTENNA_fanout249_A,VGND,li1,322.9200,511.3600,0.000076
ANTENNA_fanout247_A,VGND,li1,181.2400,598.4000,0.000044
ANTENNA_fanout250_X,VGND,li1,322.0000,505.9200,0.000060
ANTENNA__21722__B,VGND,li1,198.2600,511.3600,0.000103
ANTENNA__21723__A2,VGND,li1,201.4800,505.9200,0.000093
ANTENNA__21692__B,VGND,li1,321.0800,505.9200,0.000060
ANTENNA__21693__A2,VGND,li1,333.0400,500.4800,0.000069
ANTENNA__21702__B,VGND,li1,231.8400,500.4800,0.000209
ANTENNA__21703__A2,VGND,li1,236.9000,495.0400,0.000107
ANTENNA_fanout248_A,VGND,li1,316.0200,603.8400,0.000076
ANTENNA__21746__B,VGND,li1,345.4600,560.3200,0.000061
ANTENNA__21747__A2,VGND,li1,346.3800,560.3200,0.000061
ANTENNA__21698__B,VGND,li1,343.6200,625.6000,0.000125
ANTENNA_fanout249_X,VGND,li1,322.9200,505.9200,0.000058
ANTENNA__21704__B,VGND,li1,265.4200,625.6000,0.000196
ANTENNA__21705__A2,VGND,li1,262.2000,625.6000,0.000197
ANTENNA__21745__A2,VGND,li1,231.8400,631.0400,0.000110
ANTENNA__21744__B,VGND,li1,225.8600,636.4800,0.000086
ANTENNA__21688__B,VGND,li1,255.7600,603.8400,0.000152
ANTENNA__21689__A2,VGND,li1,260.3600,603.8400,0.000154
ANTENNA__21729__A2,VGND,li1,273.7000,625.6000,0.000194
ANTENNA__21728__B,VGND,li1,269.5600,631.0400,0.000128
ANTENNA__21715__A2,VGND,li1,316.9400,603.8400,0.000072
ANTENNA__21714__B,VGND,li1,311.8800,603.8400,0.000084
ANTENNA_fanout248_X,VGND,li1,315.1000,603.8400,0.000076
ANTENNA__21724__B,VGND,li1,38.1800,522.2400,0.000023
ANTENNA__21725__A2,VGND,li1,40.0200,527.6800,0.000034
ANTENNA__21710__B,VGND,li1,39.5600,516.8000,0.000046
ANTENNA__21711__A2,VGND,li1,40.4800,516.8000,0.000050
ANTENNA_fanout246_A,VGND,li1,105.3400,614.7200,0.000135
ANTENNA__21717__A2,VGND,li1,173.4200,598.4000,0.000051
ANTENNA__21716__B,VGND,li1,167.4400,603.8400,0.000048
ANTENNA_fanout247_X,VGND,li1,180.3200,598.4000,0.000044
ANTENNA__21694__B,VGND,li1,80.9600,631.0400,0.000066
ANTENNA__21695__A2,VGND,li1,87.8600,636.4800,0.000119
ANTENNA__21720__B,VGND,li1,97.9800,614.7200,0.000138
ANTENNA__21721__A2,VGND,li1,100.7400,603.8400,0.000066
ANTENNA__21734__B,VGND,li1,34.5000,609.2800,0.000040
ANTENNA__21735__A2,VGND,li1,39.5600,603.8400,0.000035
ANTENNA__21738__B,VGND,li1,38.1800,631.0400,0.000029
ANTENNA__21739__A2,VGND,li1,44.1600,636.4800,0.000058
ANTENNA__21707__A2,VGND,li1,107.1800,625.6000,0.000270
ANTENNA__21706__B,VGND,li1,105.8000,631.0400,0.000082
ANTENNA_fanout246_X,VGND,li1,106.2600,614.7200,0.000135
ANTENNA_fanout244_A,VGND,li1,114.5400,369.9200,0.000105
ANTENNA__21686__B,VGND,li1,319.2400,233.9200,0.000054
ANTENNA__21708__B,VGND,li1,201.9400,239.3600,0.000159
ANTENNA__21709__A2,VGND,li1,207.9200,239.3600,0.000181
ANTENNA__21712__B,VGND,li1,343.1600,233.9200,0.000055
ANTENNA__21713__A2,VGND,li1,346.3800,233.9200,0.000064
ANTENNA__21736__B,VGND,li1,324.7600,272.0000,0.000062
ANTENNA__21737__A2,VGND,li1,326.1400,272.0000,0.000057
ANTENNA__21731__A2,VGND,li1,225.4000,228.4800,0.000129
ANTENNA__21730__B,VGND,li1,213.4400,233.9200,0.000078
ANTENNA_fanout245_X,VGND,li1,322.0000,277.4400,0.000053
ANTENNA_fanout243_A,VGND,li1,39.1000,304.6400,0.000098
ANTENNA__21700__B,VGND,li1,143.0600,261.1200,0.000146
ANTENNA__21701__A2,VGND,li1,138.9200,250.2400,0.000129
ANTENNA__21740__B,VGND,li1,135.2400,233.9200,0.000082
ANTENNA__21741__A2,VGND,li1,127.8800,233.9200,0.000087
ANTENNA__21743__A2,VGND,li1,61.6400,386.2400,0.000062
ANTENNA__21742__B,VGND,li1,57.0400,386.2400,0.000057
ANTENNA__21732__B,VGND,li1,105.3400,375.3600,0.000213
ANTENNA__21733__A2,VGND,li1,113.1600,369.9200,0.000105
ANTENNA_fanout244_X,VGND,li1,114.5400,364.4800,0.000091
ANTENNA_fanout239_A,VGND,li1,152.2600,326.4000,0.000091
ANTENNA__21754__A3,VGND,li1,273.7000,190.4000,0.000098
ANTENNA__21798__A3,VGND,li1,258.0600,184.9600,0.000083
ANTENNA__21804__A3,VGND,li1,297.6200,282.8800,0.000138
ANTENNA_fanout241_A,VGND,li1,285.6600,544.0000,0.000168
ANTENNA_fanout240_A,VGND,li1,155.0200,429.7600,0.000124
ANTENNA_fanout242_X,VGND,li1,311.4200,282.8800,0.000117
ANTENNA__21812__A3,VGND,li1,208.8400,560.3200,0.000090
ANTENNA__21760__A3,VGND,li1,295.3200,544.0000,0.000152
ANTENNA__21766__A3,VGND,li1,302.6800,560.3200,0.000112
ANTENNA__21770__A3,VGND,li1,293.0200,538.5600,0.000195
ANTENNA__21772__A3,VGND,li1,226.3200,571.2000,0.000101
ANTENNA__21782__A3,VGND,li1,287.5000,571.2000,0.000115
ANTENNA__21796__A3,VGND,li1,304.5200,582.0800,0.000082
ANTENNA__21814__A3,VGND,li1,250.2400,582.0800,0.000105
ANTENNA__21780__A3,VGND,li1,291.1800,571.2000,0.000113
ANTENNA__21756__A3,VGND,li1,304.0600,554.8800,0.000138
ANTENNA_fanout241_X,VGND,li1,284.7400,544.0000,0.000168
ANTENNA__21778__A3,VGND,li1,49.2200,435.2000,0.000042
ANTENNA__21790__A3,VGND,li1,145.8200,424.3200,0.000127
ANTENNA__21753__B,VGND,li1,43.7000,565.7600,0.000054
ANTENNA__21774__A3,VGND,li1,121.9000,582.0800,0.000088
ANTENNA__21802__A3,VGND,li1,152.7200,500.4800,0.000121
ANTENNA__21806__A3,VGND,li1,87.4000,587.5200,0.000147
ANTENNA__21762__A3,VGND,li1,90.6200,565.7600,0.000138
ANTENNA__21792__A3,VGND,li1,40.4800,467.8400,0.000108
ANTENNA__21788__A3,VGND,li1,45.5400,554.8800,0.000049
ANTENNA__21784__A3,VGND,li1,117.7600,576.6400,0.000094
ANTENNA_fanout240_X,VGND,li1,154.1000,429.7600,0.000124
ANTENNA__21808__A3,VGND,li1,128.8000,299.2000,0.000083
ANTENNA__21764__A3,VGND,li1,48.3000,190.4000,0.000053
ANTENNA__21768__A3,VGND,li1,115.9200,184.9600,0.000108
ANTENNA__21786__A3,VGND,li1,46.9200,184.9600,0.000059
ANTENNA__21816__A3,VGND,li1,52.4400,184.9600,0.000067
ANTENNA__21758__A3,VGND,li1,43.7000,342.7200,0.000067
ANTENNA__21794__A3,VGND,li1,39.1000,212.1600,0.000069
ANTENNA__21810__A3,VGND,li1,51.9800,348.1600,0.000072
ANTENNA__21800__A3,VGND,li1,161.0000,320.9600,0.000076
ANTENNA__21776__A3,VGND,li1,197.3400,184.9600,0.000057
ANTENNA_fanout239_X,VGND,li1,169.2800,326.4000,0.000070
ANTENNA_fanout234_A,VGND,li1,309.1200,266.5600,0.000104
ANTENNA_fanout235_A,VGND,li1,390.5400,103.3600,0.000156
ANTENNA_fanout237_A,VGND,li1,512.9000,342.7200,0.000159
ANTENNA_wire238_X,VGND,li1,285.6600,397.1200,0.000146
ANTENNA__21847__S,VGND,li1,557.5200,565.7600,0.000120
ANTENNA__21857__S,VGND,li1,610.4200,337.2800,0.000063
ANTENNA__21843__S,VGND,li1,615.0200,418.8800,0.000088
ANTENNA__21853__S,VGND,li1,621.0000,451.5200,0.000061
ANTENNA__21837__S,VGND,li1,514.7400,337.2800,0.000082
ANTENNA_fanout237_X,VGND,li1,520.2600,342.7200,0.000168
ANTENNA__21831__S,VGND,li1,324.7600,549.4400,0.000089
ANTENNA__21845__S,VGND,li1,309.5800,554.8800,0.000128
ANTENNA__21855__S,VGND,li1,153.1800,451.5200,0.000099
ANTENNA__21835__S,VGND,li1,311.4200,467.8400,0.000102
ANTENNA__21879__S,VGND,li1,366.1600,554.8800,0.000157
ANTENNA__21849__S,VGND,li1,565.8000,467.8400,0.000095
ANTENNA__21825__S,VGND,li1,592.4800,500.4800,0.000187
ANTENNA__21827__S,VGND,li1,609.9600,505.9200,0.000059
ANTENNA__21877__S,VGND,li1,591.5600,565.7600,0.000108
ANTENNA__21861__S,VGND,li1,610.8800,560.3200,0.000033
ANTENNA_fanout236_X,VGND,li1,317.4000,473.2800,0.000081
ANTENNA__21821__S,VGND,li1,387.3200,97.9200,0.000103
ANTENNA__21823__S,VGND,li1,612.7200,299.2000,0.000083
ANTENNA__21829__S,VGND,li1,603.9800,239.3600,0.000036
ANTENNA__21839__S,VGND,li1,591.1000,97.9200,0.000098
ANTENNA__21851__S,VGND,li1,607.6600,195.8400,0.000056
ANTENNA__21867__S,VGND,li1,556.6000,108.8000,0.000122
ANTENNA__21881__S,VGND,li1,583.7400,108.8000,0.000106
ANTENNA_fanout235_X,VGND,li1,391.4600,103.3600,0.000156
ANTENNA__21865__S,VGND,li1,153.6400,320.9600,0.000088
ANTENNA__21869__S,VGND,li1,300.8400,266.5600,0.000115
ANTENNA__21819__S,VGND,li1,299.4600,87.0400,0.000082
ANTENNA__21833__S,VGND,li1,287.5000,103.3600,0.000099
ANTENNA__21841__S,VGND,li1,202.8600,152.3200,0.000084
ANTENNA__21863__S,VGND,li1,236.9000,87.0400,0.000076
ANTENNA__21873__S,VGND,li1,205.1600,326.4000,0.000115
ANTENNA__21871__S,VGND,li1,609.9600,97.9200,0.000082
ANTENNA__21875__S,VGND,li1,523.9400,168.6400,0.000071
ANTENNA__21859__S,VGND,li1,614.5600,179.5200,0.000107
ANTENNA_fanout234_X,VGND,li1,313.7200,272.0000,0.000082
ANTENNA__21921__B,VGND,li1,205.6200,516.8000,0.000159
ANTENNA__21922__A2,VGND,li1,209.7600,522.2400,0.000077
ANTENNA__21945__B,VGND,li1,243.3400,565.7600,0.000119
ANTENNA__21946__A2,VGND,li1,242.4200,560.3200,0.000114
ANTENNA_fanout232_A,VGND,li1,445.2800,359.0400,0.000136
ANTENNA_fanout233_X,VGND,li1,444.3600,364.4800,0.000094
ANTENNA__21924__A2,VGND,li1,614.5600,337.2800,0.000060
ANTENNA__21923__B,VGND,li1,621.4600,342.7200,0.000096
ANTENNA__21903__B,VGND,li1,522.5600,342.7200,0.000171
ANTENNA__21904__A2,VGND,li1,516.5800,331.8400,0.000090
ANTENNA__21910__A2,VGND,li1,618.7000,413.4400,0.000119
ANTENNA__21909__B,VGND,li1,616.4000,413.4400,0.000129
ANTENNA__21911__B,VGND,li1,447.5800,353.6000,0.000071
ANTENNA__21912__A2,VGND,li1,441.6000,364.4800,0.000095
ANTENNA_fanout231_A,VGND,li1,441.1400,533.1200,0.000157
ANTENNA_fanout232_X,VGND,li1,444.3600,359.0400,0.000136
ANTENNA__21891__B,VGND,li1,444.3600,533.1200,0.000154
ANTENNA__21892__A2,VGND,li1,444.3600,544.0000,0.000165
ANTENNA_fanout230_A,VGND,li1,575.0000,478.7200,0.000252
ANTENNA__21944__A2,VGND,li1,590.6400,571.2000,0.000092
ANTENNA__21943__B,VGND,li1,597.5400,571.2000,0.000081
ANTENNA__21928__A2,VGND,li1,617.3200,565.7600,0.000079
ANTENNA__21927__B,VGND,li1,614.5600,571.2000,0.000056
ANTENNA_fanout231_X,VGND,li1,445.2800,533.1200,0.000151
ANTENNA__21894__A2,VGND,li1,612.2600,511.3600,0.000070
ANTENNA__21893__B,VGND,li1,621.4600,505.9200,0.000051
ANTENNA__21919__B,VGND,li1,613.1800,456.9600,0.000101
ANTENNA__21920__A2,VGND,li1,619.1600,456.9600,0.000088
ANTENNA__21916__A2,VGND,li1,575.9200,478.7200,0.000250
ANTENNA__21915__B,VGND,li1,579.1400,467.8400,0.000089
ANTENNA__21897__B,VGND,li1,561.2000,554.8800,0.000135
ANTENNA__21898__A2,VGND,li1,567.6400,554.8800,0.000129
ANTENNA__21913__B,VGND,li1,546.0200,571.2000,0.000120
ANTENNA__21914__A2,VGND,li1,545.5600,565.7600,0.000118
ANTENNA_fanout230_X,VGND,li1,586.0400,473.2800,0.000151
ANTENNA_fanout228_A,VGND,li1,518.8800,152.3200,0.000174
ANTENNA__21895__B,VGND,li1,607.6600,244.8000,0.000172
ANTENNA__21896__A2,VGND,li1,615.4800,239.3600,0.000027
ANTENNA__21889__B,VGND,li1,623.3000,299.2000,0.000062
ANTENNA__21890__A2,VGND,li1,623.3000,293.7600,0.000067
ANTENNA_fanout229_X,VGND,li1,621.4600,304.6400,0.000084
ANTENNA__21942__A2,VGND,li1,516.1200,152.3200,0.000168
ANTENNA__21941__B,VGND,li1,511.9800,163.2000,0.000096
ANTENNA_fanout227_A,VGND,li1,605.3600,195.8400,0.000058
ANTENNA__21925__B,VGND,li1,603.0600,184.9600,0.000056
ANTENNA__21926__A2,VGND,li1,605.3600,179.5200,0.000131
ANTENNA_fanout228_X,VGND,li1,517.9600,152.3200,0.000174
ANTENNA__21938__A2,VGND,li1,615.0200,108.8000,0.000066
ANTENNA__21937__B,VGND,li1,615.0200,103.3600,0.000101
ANTENNA__21947__B,VGND,li1,571.7800,108.8000,0.000116
ANTENNA__21948__A2,VGND,li1,578.6800,108.8000,0.000111
ANTENNA__21905__B,VGND,li1,598.4600,103.3600,0.000146
ANTENNA__21906__A2,VGND,li1,605.3600,103.3600,0.000131
ANTENNA__21933__B,VGND,li1,561.6600,114.2400,0.000059
ANTENNA__21934__A2,VGND,li1,572.7000,114.2400,0.000056
ANTENNA__21918__A2,VGND,li1,609.9600,190.4000,0.000065
ANTENNA__21917__B,VGND,li1,603.9800,195.8400,0.000061
ANTENNA_fanout227_X,VGND,li1,613.1800,195.8400,0.000048
ANTENNA_fanout225_A,VGND,li1,294.4000,157.7600,0.000065
ANTENNA__21887__B,VGND,li1,373.9800,114.2400,0.000096
ANTENNA__21888__A2,VGND,li1,374.9000,108.8000,0.000091
ANTENNA__21931__B,VGND,li1,253.9200,331.8400,0.000106
ANTENNA__21932__A2,VGND,li1,253.4600,326.4000,0.000161
ANTENNA__21901__B,VGND,li1,440.6800,320.9600,0.000085
ANTENNA__21902__A2,VGND,li1,427.8000,320.9600,0.000094
ANTENNA__21939__B,VGND,li1,213.9000,288.3200,0.000108
ANTENNA__21940__A2,VGND,li1,216.2000,288.3200,0.000112
ANTENNA_fanout226_X,VGND,li1,263.1200,331.8400,0.000109
ANTENNA__21885__B,VGND,li1,302.6800,152.3200,0.000074
ANTENNA__21886__A2,VGND,li1,296.7000,152.3200,0.000080
ANTENNA__21899__B,VGND,li1,266.8000,97.9200,0.000144
ANTENNA__21900__A2,VGND,li1,275.0800,97.9200,0.000141
ANTENNA__21907__B,VGND,li1,216.2000,174.0800,0.000148
ANTENNA__21908__A2,VGND,li1,210.6800,168.6400,0.000111
ANTENNA__21929__B,VGND,li1,207.9200,146.8800,0.000170
ANTENNA__21930__A2,VGND,li1,209.3000,146.8800,0.000170
ANTENNA__21935__B,VGND,li1,406.1800,201.2800,0.000228
ANTENNA__21936__A2,VGND,li1,407.5600,195.8400,0.000105
ANTENNA_fanout225_X,VGND,li1,298.0800,157.7600,0.000063
ANTENNA__22034__A2,VGND,li1,253.4600,527.6800,0.000131
ANTENNA__22033__B,VGND,li1,247.0200,538.5600,0.000195
ANTENNA__22053__B,VGND,li1,163.3000,544.0000,0.000063
ANTENNA__22054__A2,VGND,li1,170.2000,538.5600,0.000067
ANTENNA__22064__A2,VGND,li1,273.2400,369.9200,0.000137
ANTENNA__22063__B,VGND,li1,269.5600,364.4800,0.000099
ANTENNA__22078__A2,VGND,li1,355.5800,549.4400,0.000097
ANTENNA__22077__B,VGND,li1,352.8200,549.4400,0.000090
ANTENNA_fanout223_A,VGND,li1,424.5800,364.4800,0.000101
ANTENNA_fanout224_X,VGND,li1,276.9200,364.4800,0.000097
ANTENNA__22055__B,VGND,li1,608.5800,353.6000,0.000034
ANTENNA__22056__A2,VGND,li1,609.5000,348.1600,0.000105
ANTENNA__22035__B,VGND,li1,553.3800,342.7200,0.000193
ANTENNA__22036__A2,VGND,li1,554.7600,337.2800,0.000101
ANTENNA__22042__A2,VGND,li1,611.8000,424.3200,0.000076
ANTENNA__22041__B,VGND,li1,609.0400,424.3200,0.000079
ANTENNA__22044__A2,VGND,li1,427.3400,364.4800,0.000100
ANTENNA__22043__B,VGND,li1,431.4800,375.3600,0.000190
ANTENNA_fanout222_A,VGND,li1,570.4000,456.9600,0.000154
ANTENNA_fanout223_X,VGND,li1,430.1000,369.9200,0.000143
ANTENNA__22052__A2,VGND,li1,602.1400,462.4000,0.000082
ANTENNA__22051__B,VGND,li1,606.7400,473.2800,0.000120
ANTENNA__22047__B,VGND,li1,576.8400,462.4000,0.000118
ANTENNA__22048__A2,VGND,li1,564.4200,462.4000,0.000127
ANTENNA_fanout221_A,VGND,li1,544.6400,560.3200,0.000061
ANTENNA__22029__B,VGND,li1,563.5000,549.4400,0.000121
ANTENNA__22025__B,VGND,li1,603.0600,522.2400,0.000044
ANTENNA_fanout222_X,VGND,li1,571.7800,467.8400,0.000093
ANTENNA__22045__B,VGND,li1,537.7400,554.8800,0.000145
ANTENNA__22046__A2,VGND,li1,544.6400,554.8800,0.000144
ANTENNA__22030__A2,VGND,li1,563.0400,544.0000,0.000126
ANTENNA__22060__A2,VGND,li1,613.6400,554.8800,0.000071
ANTENNA__22059__B,VGND,li1,612.2600,560.3200,0.000032
ANTENNA__22023__B,VGND,li1,575.0000,527.6800,0.000085
ANTENNA__22024__A2,VGND,li1,577.3000,527.6800,0.000084
ANTENNA__22075__B,VGND,li1,592.4800,560.3200,0.000043
ANTENNA__22076__A2,VGND,li1,590.6400,560.3200,0.000044
ANTENNA__22026__A2,VGND,li1,604.4400,522.2400,0.000044
ANTENNA_fanout221_X,VGND,li1,547.4000,560.3200,0.000061
ANTENNA_fanout216_A,VGND,li1,231.3800,293.7600,0.000148
ANTENNA__22062__A2,VGND,li1,321.5400,244.8000,0.000082
ANTENNA__22061__B,VGND,li1,320.1600,250.2400,0.000078
ANTENNA__22072__A2,VGND,li1,222.1800,299.2000,0.000125
ANTENNA__22068__A2,VGND,li1,361.5600,266.5600,0.000139
ANTENNA_fanout219_A,VGND,li1,605.3600,310.0800,0.000164
ANTENNA_fanout220_X,VGND,li1,232.7600,304.6400,0.000266
ANTENNA_fanout218_A,VGND,li1,550.6200,163.2000,0.000117
ANTENNA__22021__B,VGND,li1,609.5000,310.0800,0.000149
ANTENNA__22022__A2,VGND,li1,609.9600,304.6400,0.000117
ANTENNA__22028__A2,VGND,li1,613.1800,233.9200,0.000060
ANTENNA__22027__B,VGND,li1,611.8000,233.9200,0.000060
ANTENNA_fanout219_X,VGND,li1,610.4200,310.0800,0.000149
ANTENNA_fanout217_A,VGND,li1,548.7800,163.2000,0.000117
ANTENNA__22050__A2,VGND,li1,613.1800,195.8400,0.000048
ANTENNA__22049__B,VGND,li1,616.4000,201.2800,0.000087
ANTENNA__22057__B,VGND,li1,613.1800,190.4000,0.000062
ANTENNA__22058__A2,VGND,li1,614.5600,184.9600,0.000045
ANTENNA_fanout218_X,VGND,li1,549.7000,163.2000,0.000117
ANTENNA__22037__B,VGND,li1,596.6200,87.0400,0.000135
ANTENNA__22038__A2,VGND,li1,590.1800,87.0400,0.000153
ANTENNA__22079__B,VGND,li1,568.1000,97.9200,0.000103
ANTENNA__22080__A2,VGND,li1,573.1600,92.4800,0.000170
ANTENNA__22070__A2,VGND,li1,604.4400,92.4800,0.000115
ANTENNA__22069__B,VGND,li1,605.3600,92.4800,0.000115
ANTENNA__22065__B,VGND,li1,561.6600,103.3600,0.000185
ANTENNA__22066__A2,VGND,li1,560.2800,92.4800,0.000186
ANTENNA__22073__B,VGND,li1,549.2400,157.7600,0.000109
ANTENNA__22074__A2,VGND,li1,545.5600,157.7600,0.000107
ANTENNA_fanout217_X,VGND,li1,547.8600,163.2000,0.000117
ANTENNA__22017__B,VGND,li1,311.8800,92.4800,0.000101
ANTENNA__22018__A2,VGND,li1,314.1800,87.0400,0.000072
ANTENNA__22039__B,VGND,li1,162.8400,130.5600,0.000097
ANTENNA__22040__A2,VGND,li1,168.8200,125.1200,0.000048
ANTENNA__22031__B,VGND,li1,271.4000,87.0400,0.000087
ANTENNA__22032__A2,VGND,li1,271.4000,81.6000,0.000261
ANTENNA__22019__B,VGND,li1,378.5800,87.0400,0.000073
ANTENNA__22020__A2,VGND,li1,379.0400,87.0400,0.000073
ANTENNA__22067__B,VGND,li1,349.6000,266.5600,0.000116
ANTENNA__22071__B,VGND,li1,222.6400,293.7600,0.000145
ANTENNA_fanout216_X,VGND,li1,230.4600,293.7600,0.000148
ANTENNA__22146__B,VGND,li1,406.1800,527.6800,0.000110
ANTENNA__22147__A2,VGND,li1,419.5200,533.1200,0.000184
ANTENNA__22132__B,VGND,li1,256.6800,495.0400,0.000109
ANTENNA__22133__A2,VGND,li1,262.6600,495.0400,0.000108
ANTENNA__22152__B,VGND,li1,246.1000,522.2400,0.000091
ANTENNA__22153__A2,VGND,li1,243.8000,516.8000,0.000188
ANTENNA__22162__B,VGND,li1,260.3600,380.8000,0.000178
ANTENNA__22163__A2,VGND,li1,259.9000,391.6800,0.000148
ANTENNA_fanout214_A,VGND,li1,461.8400,456.9600,0.000102
ANTENNA__22158__B,VGND,li1,623.3000,554.8800,0.000053
ANTENNA_fanout215_X,VGND,li1,271.8600,391.6800,0.000146
ANTENNA__22155__A2,VGND,li1,619.6200,386.2400,0.000044
